"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 07:00 - 04/11/2025 08:00","162.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 08:00 - 04/11/2025 09:00","110.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 09:00 - 04/11/2025 10:00","61.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 10:00 - 04/11/2025 11:00","59.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 11:00 - 04/11/2025 12:00","104.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 12:00 - 04/11/2025 13:00","119.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 13:00 - 04/11/2025 14:00","183.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 14:00 - 04/11/2025 15:00","152.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 15:00 - 04/11/2025 16:00","199.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 16:00 - 04/11/2025 17:00","154.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 17:00 - 04/11/2025 18:00","198.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 18:00 - 04/11/2025 19:00","207.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 19:00 - 04/11/2025 20:00","208.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 20:00 - 04/11/2025 21:00","161.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 21:00 - 04/11/2025 22:00","112.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 22:00 - 04/11/2025 23:00","99.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","04/11/2025 23:00 - 05/11/2025 00:00","79.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 00:00 - 04/11/2025 01:00","41.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 01:00 - 04/11/2025 02:00","49.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 02:00 - 04/11/2025 03:00","62.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 03:00 - 04/11/2025 04:00","62.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 04:00 - 04/11/2025 05:00","63.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 05:00 - 04/11/2025 06:00","67.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 06:00 - 04/11/2025 07:00","68.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 07:00 - 04/11/2025 08:00","69.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 08:00 - 04/11/2025 09:00","77.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 09:00 - 04/11/2025 10:00","82.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 10:00 - 04/11/2025 11:00","80.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 11:00 - 04/11/2025 12:00","72.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 12:00 - 04/11/2025 13:00","65.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 13:00 - 04/11/2025 14:00","51.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 14:00 - 04/11/2025 15:00","48.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 15:00 - 04/11/2025 16:00","48.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 16:00 - 04/11/2025 17:00","48.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 17:00 - 04/11/2025 18:00","48.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 18:00 - 04/11/2025 19:00","48.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 19:00 - 04/11/2025 20:00","48.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 20:00 - 04/11/2025 21:00","58.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 21:00 - 04/11/2025 22:00","85.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 22:00 - 04/11/2025 23:00","87.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","04/11/2025 23:00 - 05/11/2025 00:00","87.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 00:00 - 04/11/2025 01:00","102.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 01:00 - 04/11/2025 02:00","125.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 02:00 - 04/11/2025 03:00","126.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 03:00 - 04/11/2025 04:00","157.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 04:00 - 04/11/2025 05:00","179.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 05:00 - 04/11/2025 06:00","179.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 06:00 - 04/11/2025 07:00","206.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 07:00 - 04/11/2025 08:00","213.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 08:00 - 04/11/2025 09:00","220.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 09:00 - 04/11/2025 10:00","175.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 10:00 - 04/11/2025 11:00","174.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 11:00 - 04/11/2025 12:00","203.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 12:00 - 04/11/2025 13:00","218.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 13:00 - 04/11/2025 14:00","218.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 14:00 - 04/11/2025 15:00","180.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 15:00 - 04/11/2025 16:00","218.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 16:00 - 04/11/2025 17:00","222.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 17:00 - 04/11/2025 18:00","222.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 18:00 - 04/11/2025 19:00","221.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 19:00 - 04/11/2025 20:00","221.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 20:00 - 04/11/2025 21:00","220.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 21:00 - 04/11/2025 22:00","176.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 22:00 - 04/11/2025 23:00","174.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","04/11/2025 23:00 - 05/11/2025 00:00","176.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 00:00 - 04/11/2025 01:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 01:00 - 04/11/2025 02:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 02:00 - 04/11/2025 03:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 03:00 - 04/11/2025 04:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 04:00 - 04/11/2025 05:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 05:00 - 04/11/2025 06:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 06:00 - 04/11/2025 07:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 07:00 - 04/11/2025 08:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 08:00 - 04/11/2025 09:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 09:00 - 04/11/2025 10:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 10:00 - 04/11/2025 11:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 11:00 - 04/11/2025 12:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 12:00 - 04/11/2025 13:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 13:00 - 04/11/2025 14:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 14:00 - 04/11/2025 15:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 15:00 - 04/11/2025 16:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 16:00 - 04/11/2025 17:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 17:00 - 04/11/2025 18:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 18:00 - 04/11/2025 19:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 19:00 - 04/11/2025 20:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 20:00 - 04/11/2025 21:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 21:00 - 04/11/2025 22:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 22:00 - 04/11/2025 23:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","04/11/2025 23:00 - 05/11/2025 00:00","1.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 00:00 - 04/11/2025 01:00","143.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 01:00 - 04/11/2025 02:00","142.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 02:00 - 04/11/2025 03:00","144.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 03:00 - 04/11/2025 04:00","143.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 04:00 - 04/11/2025 05:00","143.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 05:00 - 04/11/2025 06:00","143.00",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 06:00 - 04/11/2025 07:00","141.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 07:00 - 04/11/2025 08:00","143.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 08:00 - 04/11/2025 09:00","142.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 09:00 - 04/11/2025 10:00","142.75",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 10:00 - 04/11/2025 11:00","142.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 11:00 - 04/11/2025 12:00","143.25",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 12:00 - 04/11/2025 13:00","141.50",""
"04/11/2025 00:00 - 05/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","04/11/2025 13:00 - 04/11/2025 14:00","142.00",""
