"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 11:00 - 07/11/2025 12:00","86.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 12:00 - 07/11/2025 13:00","86.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 13:00 - 07/11/2025 14:00","86.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 14:00 - 07/11/2025 15:00","82.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 15:00 - 07/11/2025 16:00","78.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 16:00 - 07/11/2025 17:00","77.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 17:00 - 07/11/2025 18:00","75.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 18:00 - 07/11/2025 19:00","73.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 19:00 - 07/11/2025 20:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 20:00 - 07/11/2025 21:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 21:00 - 07/11/2025 22:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 22:00 - 07/11/2025 23:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE1 Block 1","11WD8SCHW5X---19","Fossil Oil","11WD8SCHW5X---19","07/11/2025 23:00 - 08/11/2025 00:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 00:00 - 07/11/2025 01:00","18.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 01:00 - 07/11/2025 02:00","18.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 02:00 - 07/11/2025 03:00","18.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 03:00 - 07/11/2025 04:00","17.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 04:00 - 07/11/2025 05:00","0.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 05:00 - 07/11/2025 06:00","0.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 06:00 - 07/11/2025 07:00","0.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 07:00 - 07/11/2025 08:00","9.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 08:00 - 07/11/2025 09:00","44.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 09:00 - 07/11/2025 10:00","55.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 10:00 - 07/11/2025 11:00","55.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 11:00 - 07/11/2025 12:00","58.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 12:00 - 07/11/2025 13:00","60.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 13:00 - 07/11/2025 14:00","63.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 14:00 - 07/11/2025 15:00","70.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 15:00 - 07/11/2025 16:00","75.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 16:00 - 07/11/2025 17:00","75.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 17:00 - 07/11/2025 18:00","74.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 18:00 - 07/11/2025 19:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 19:00 - 07/11/2025 20:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 20:00 - 07/11/2025 21:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 21:00 - 07/11/2025 22:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 22:00 - 07/11/2025 23:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","IKS Schwedt SE2 Block 2","11WD8SCHW5X---27","Fossil Oil","11WD8SCHW5X---27","07/11/2025 23:00 - 08/11/2025 00:00","73.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 00:00 - 07/11/2025 01:00","209.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 01:00 - 07/11/2025 02:00","208.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 02:00 - 07/11/2025 03:00","210.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 03:00 - 07/11/2025 04:00","209.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 04:00 - 07/11/2025 05:00","209.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 05:00 - 07/11/2025 06:00","207.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 06:00 - 07/11/2025 07:00","209.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 07:00 - 07/11/2025 08:00","206.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 08:00 - 07/11/2025 09:00","165.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 09:00 - 07/11/2025 10:00","161.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 10:00 - 07/11/2025 11:00","162.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 11:00 - 07/11/2025 12:00","162.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 12:00 - 07/11/2025 13:00","177.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 13:00 - 07/11/2025 14:00","218.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 14:00 - 07/11/2025 15:00","217.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 15:00 - 07/11/2025 16:00","217.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 16:00 - 07/11/2025 17:00","214.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 17:00 - 07/11/2025 18:00","208.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 18:00 - 07/11/2025 19:00","201.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 19:00 - 07/11/2025 20:00","195.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 20:00 - 07/11/2025 21:00","202.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 21:00 - 07/11/2025 22:00","207.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 22:00 - 07/11/2025 23:00","203.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","07/11/2025 23:00 - 08/11/2025 00:00","187.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 00:00 - 07/11/2025 01:00","443.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 01:00 - 07/11/2025 02:00","389.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 02:00 - 07/11/2025 03:00","425.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 03:00 - 07/11/2025 04:00","430.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 04:00 - 07/11/2025 05:00","475.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 05:00 - 07/11/2025 06:00","492.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 06:00 - 07/11/2025 07:00","451.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 07:00 - 07/11/2025 08:00","428.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 08:00 - 07/11/2025 09:00","380.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 09:00 - 07/11/2025 10:00","385.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 10:00 - 07/11/2025 11:00","344.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 11:00 - 07/11/2025 12:00","341.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 12:00 - 07/11/2025 13:00","353.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 13:00 - 07/11/2025 14:00","358.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 14:00 - 07/11/2025 15:00","396.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 15:00 - 07/11/2025 16:00","413.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 16:00 - 07/11/2025 17:00","474.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 17:00 - 07/11/2025 18:00","486.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 18:00 - 07/11/2025 19:00","493.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 19:00 - 07/11/2025 20:00","492.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 20:00 - 07/11/2025 21:00","493.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 21:00 - 07/11/2025 22:00","488.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 22:00 - 07/11/2025 23:00","486.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","07/11/2025 23:00 - 08/11/2025 00:00","486.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 00:00 - 07/11/2025 01:00","831.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 01:00 - 07/11/2025 02:00","834.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 02:00 - 07/11/2025 03:00","832.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 03:00 - 07/11/2025 04:00","833.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 04:00 - 07/11/2025 05:00","835.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 05:00 - 07/11/2025 06:00","823.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 06:00 - 07/11/2025 07:00","733.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 07:00 - 07/11/2025 08:00","640.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 08:00 - 07/11/2025 09:00","594.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 09:00 - 07/11/2025 10:00","593.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 10:00 - 07/11/2025 11:00","590.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 11:00 - 07/11/2025 12:00","573.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 12:00 - 07/11/2025 13:00","553.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 13:00 - 07/11/2025 14:00","602.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 14:00 - 07/11/2025 15:00","733.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 15:00 - 07/11/2025 16:00","833.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 16:00 - 07/11/2025 17:00","830.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 17:00 - 07/11/2025 18:00","836.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 18:00 - 07/11/2025 19:00","835.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 19:00 - 07/11/2025 20:00","833.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 20:00 - 07/11/2025 21:00","832.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 21:00 - 07/11/2025 22:00","838.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 22:00 - 07/11/2025 23:00","836.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","07/11/2025 23:00 - 08/11/2025 00:00","836.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 00:00 - 07/11/2025 01:00","564.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 01:00 - 07/11/2025 02:00","565.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 02:00 - 07/11/2025 03:00","555.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 03:00 - 07/11/2025 04:00","545.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 04:00 - 07/11/2025 05:00","553.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 05:00 - 07/11/2025 06:00","573.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 06:00 - 07/11/2025 07:00","507.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 07:00 - 07/11/2025 08:00","449.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 08:00 - 07/11/2025 09:00","380.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 09:00 - 07/11/2025 10:00","387.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 10:00 - 07/11/2025 11:00","386.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 11:00 - 07/11/2025 12:00","384.25",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 12:00 - 07/11/2025 13:00","389.75",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 13:00 - 07/11/2025 14:00","473.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 14:00 - 07/11/2025 15:00","535.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 15:00 - 07/11/2025 16:00","567.50",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 16:00 - 07/11/2025 17:00","577.00",""
"07/11/2025 00:00 - 08/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","07/11/2025 17:00 - 07/11/2025 18:00","562.50",""
