"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 02:00 - 06/11/2025 03:00","211.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 03:00 - 06/11/2025 04:00","204.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 04:00 - 06/11/2025 05:00","203.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 05:00 - 06/11/2025 06:00","208.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 06:00 - 06/11/2025 07:00","206.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 07:00 - 06/11/2025 08:00","202.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 08:00 - 06/11/2025 09:00","206.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 09:00 - 06/11/2025 10:00","206.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 10:00 - 06/11/2025 11:00","208.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 11:00 - 06/11/2025 12:00","209.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 12:00 - 06/11/2025 13:00","208.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 13:00 - 06/11/2025 14:00","208.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 14:00 - 06/11/2025 15:00","215.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 15:00 - 06/11/2025 16:00","216.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 16:00 - 06/11/2025 17:00","210.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 17:00 - 06/11/2025 18:00","211.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 18:00 - 06/11/2025 19:00","208.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 19:00 - 06/11/2025 20:00","209.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 20:00 - 06/11/2025 21:00","208.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 21:00 - 06/11/2025 22:00","209.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 22:00 - 06/11/2025 23:00","209.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block N","11WD8BOXB1L---N8","Fossil Brown coal/Lignite","11WD8BOXB1L---N8","06/11/2025 23:00 - 07/11/2025 00:00","210.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 00:00 - 06/11/2025 01:00","428.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 01:00 - 06/11/2025 02:00","428.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 02:00 - 06/11/2025 03:00","462.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 03:00 - 06/11/2025 04:00","432.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 04:00 - 06/11/2025 05:00","427.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 05:00 - 06/11/2025 06:00","488.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 06:00 - 06/11/2025 07:00","492.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 07:00 - 06/11/2025 08:00","492.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 08:00 - 06/11/2025 09:00","485.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 09:00 - 06/11/2025 10:00","476.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 10:00 - 06/11/2025 11:00","390.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 11:00 - 06/11/2025 12:00","423.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 12:00 - 06/11/2025 13:00","415.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 13:00 - 06/11/2025 14:00","429.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 14:00 - 06/11/2025 15:00","434.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 15:00 - 06/11/2025 16:00","458.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 16:00 - 06/11/2025 17:00","476.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 17:00 - 06/11/2025 18:00","480.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 18:00 - 06/11/2025 19:00","489.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 19:00 - 06/11/2025 20:00","492.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 20:00 - 06/11/2025 21:00","489.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 21:00 - 06/11/2025 22:00","489.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 22:00 - 06/11/2025 23:00","480.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","06/11/2025 23:00 - 07/11/2025 00:00","473.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 00:00 - 06/11/2025 01:00","806.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 01:00 - 06/11/2025 02:00","817.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 02:00 - 06/11/2025 03:00","833.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 03:00 - 06/11/2025 04:00","833.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 04:00 - 06/11/2025 05:00","835.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 05:00 - 06/11/2025 06:00","832.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 06:00 - 06/11/2025 07:00","826.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 07:00 - 06/11/2025 08:00","829.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 08:00 - 06/11/2025 09:00","830.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 09:00 - 06/11/2025 10:00","830.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 10:00 - 06/11/2025 11:00","831.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 11:00 - 06/11/2025 12:00","829.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 12:00 - 06/11/2025 13:00","830.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 13:00 - 06/11/2025 14:00","831.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 14:00 - 06/11/2025 15:00","832.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 15:00 - 06/11/2025 16:00","830.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 16:00 - 06/11/2025 17:00","835.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 17:00 - 06/11/2025 18:00","834.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 18:00 - 06/11/2025 19:00","833.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 19:00 - 06/11/2025 20:00","832.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 20:00 - 06/11/2025 21:00","833.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 21:00 - 06/11/2025 22:00","831.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 22:00 - 06/11/2025 23:00","832.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","06/11/2025 23:00 - 07/11/2025 00:00","832.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 00:00 - 06/11/2025 01:00","539.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 01:00 - 06/11/2025 02:00","539.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 02:00 - 06/11/2025 03:00","535.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 03:00 - 06/11/2025 04:00","551.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 04:00 - 06/11/2025 05:00","556.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 05:00 - 06/11/2025 06:00","582.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 06:00 - 06/11/2025 07:00","576.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 07:00 - 06/11/2025 08:00","579.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 08:00 - 06/11/2025 09:00","575.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 09:00 - 06/11/2025 10:00","567.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 10:00 - 06/11/2025 11:00","571.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 11:00 - 06/11/2025 12:00","566.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 12:00 - 06/11/2025 13:00","564.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 13:00 - 06/11/2025 14:00","575.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 14:00 - 06/11/2025 15:00","555.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 15:00 - 06/11/2025 16:00","567.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 16:00 - 06/11/2025 17:00","562.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 17:00 - 06/11/2025 18:00","567.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 18:00 - 06/11/2025 19:00","551.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 19:00 - 06/11/2025 20:00","555.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 20:00 - 06/11/2025 21:00","562.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 21:00 - 06/11/2025 22:00","571.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 22:00 - 06/11/2025 23:00","565.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","06/11/2025 23:00 - 07/11/2025 00:00","560.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 00:00 - 06/11/2025 01:00","330.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 01:00 - 06/11/2025 02:00","334.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 02:00 - 06/11/2025 03:00","335.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 03:00 - 06/11/2025 04:00","333.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 04:00 - 06/11/2025 05:00","440.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 05:00 - 06/11/2025 06:00","480.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 06:00 - 06/11/2025 07:00","480.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 07:00 - 06/11/2025 08:00","483.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 08:00 - 06/11/2025 09:00","484.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 09:00 - 06/11/2025 10:00","470.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 10:00 - 06/11/2025 11:00","386.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 11:00 - 06/11/2025 12:00","337.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 12:00 - 06/11/2025 13:00","353.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 13:00 - 06/11/2025 14:00","419.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 14:00 - 06/11/2025 15:00","471.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 15:00 - 06/11/2025 16:00","474.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 16:00 - 06/11/2025 17:00","478.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 17:00 - 06/11/2025 18:00","481.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 18:00 - 06/11/2025 19:00","482.75",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 19:00 - 06/11/2025 20:00","482.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 20:00 - 06/11/2025 21:00","480.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 21:00 - 06/11/2025 22:00","471.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 22:00 - 06/11/2025 23:00","466.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","06/11/2025 23:00 - 07/11/2025 00:00","468.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 00:00 - 06/11/2025 01:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 01:00 - 06/11/2025 02:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 02:00 - 06/11/2025 03:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 03:00 - 06/11/2025 04:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 04:00 - 06/11/2025 05:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 05:00 - 06/11/2025 06:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","06/11/2025 06:00 - 06/11/2025 07:00","0.00",""
