"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 17:00 - 08/11/2025 18:00","204.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 18:00 - 08/11/2025 19:00","204.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 19:00 - 08/11/2025 20:00","204.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 20:00 - 08/11/2025 21:00","205.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 21:00 - 08/11/2025 22:00","207.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 22:00 - 08/11/2025 23:00","206.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block P","11WD8BOXB1L---P4","Fossil Brown coal/Lignite","11WD8BOXB1L---P4","08/11/2025 23:00 - 09/11/2025 00:00","204.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 00:00 - 08/11/2025 01:00","837.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 01:00 - 08/11/2025 02:00","836.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 02:00 - 08/11/2025 03:00","835.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 03:00 - 08/11/2025 04:00","835.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 04:00 - 08/11/2025 05:00","835.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 05:00 - 08/11/2025 06:00","837.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 06:00 - 08/11/2025 07:00","836.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 07:00 - 08/11/2025 08:00","837.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 08:00 - 08/11/2025 09:00","831.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 09:00 - 08/11/2025 10:00","831.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 10:00 - 08/11/2025 11:00","834.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 11:00 - 08/11/2025 12:00","835.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 12:00 - 08/11/2025 13:00","835.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 13:00 - 08/11/2025 14:00","834.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 14:00 - 08/11/2025 15:00","832.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 15:00 - 08/11/2025 16:00","832.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 16:00 - 08/11/2025 17:00","832.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 17:00 - 08/11/2025 18:00","836.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 18:00 - 08/11/2025 19:00","836.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 19:00 - 08/11/2025 20:00","834.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 20:00 - 08/11/2025 21:00","836.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 21:00 - 08/11/2025 22:00","836.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 22:00 - 08/11/2025 23:00","836.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block Q","11WD8BOXB1L---Q2","Fossil Brown coal/Lignite","11WD8BOXB1L---Q2","08/11/2025 23:00 - 09/11/2025 00:00","835.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 00:00 - 08/11/2025 01:00","559.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 01:00 - 08/11/2025 02:00","552.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 02:00 - 08/11/2025 03:00","555.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 03:00 - 08/11/2025 04:00","557.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 04:00 - 08/11/2025 05:00","574.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 05:00 - 08/11/2025 06:00","605.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 06:00 - 08/11/2025 07:00","604.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 07:00 - 08/11/2025 08:00","606.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 08:00 - 08/11/2025 09:00","607.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 09:00 - 08/11/2025 10:00","607.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 10:00 - 08/11/2025 11:00","606.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 11:00 - 08/11/2025 12:00","605.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 12:00 - 08/11/2025 13:00","608.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 13:00 - 08/11/2025 14:00","609.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 14:00 - 08/11/2025 15:00","606.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 15:00 - 08/11/2025 16:00","605.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 16:00 - 08/11/2025 17:00","604.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 17:00 - 08/11/2025 18:00","604.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 18:00 - 08/11/2025 19:00","606.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 19:00 - 08/11/2025 20:00","604.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 20:00 - 08/11/2025 21:00","604.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 21:00 - 08/11/2025 22:00","608.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 22:00 - 08/11/2025 23:00","607.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Boxberg Block R","11WD8BOXB1L---R0","Fossil Brown coal/Lignite","11WD8BOXB1L---R0","08/11/2025 23:00 - 09/11/2025 00:00","609.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 00:00 - 08/11/2025 01:00","480.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 01:00 - 08/11/2025 02:00","471.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 02:00 - 08/11/2025 03:00","483.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 03:00 - 08/11/2025 04:00","480.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 04:00 - 08/11/2025 05:00","480.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 05:00 - 08/11/2025 06:00","483.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 06:00 - 08/11/2025 07:00","482.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 07:00 - 08/11/2025 08:00","481.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 08:00 - 08/11/2025 09:00","483.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 09:00 - 08/11/2025 10:00","484.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 10:00 - 08/11/2025 11:00","482.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 11:00 - 08/11/2025 12:00","483.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 12:00 - 08/11/2025 13:00","480.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 13:00 - 08/11/2025 14:00","477.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 14:00 - 08/11/2025 15:00","482.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 15:00 - 08/11/2025 16:00","483.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 16:00 - 08/11/2025 17:00","481.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 17:00 - 08/11/2025 18:00","481.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 18:00 - 08/11/2025 19:00","479.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 19:00 - 08/11/2025 20:00","479.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 20:00 - 08/11/2025 21:00","481.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 21:00 - 08/11/2025 22:00","485.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 22:00 - 08/11/2025 23:00","483.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block A","11WD8JAEN1L---AD","Fossil Brown coal/Lignite","11WD8JAEN1L---AD","08/11/2025 23:00 - 09/11/2025 00:00","483.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 00:00 - 08/11/2025 01:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 01:00 - 08/11/2025 02:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 02:00 - 08/11/2025 03:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 03:00 - 08/11/2025 04:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 04:00 - 08/11/2025 05:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 05:00 - 08/11/2025 06:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 06:00 - 08/11/2025 07:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 07:00 - 08/11/2025 08:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 08:00 - 08/11/2025 09:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 09:00 - 08/11/2025 10:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 10:00 - 08/11/2025 11:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 11:00 - 08/11/2025 12:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 12:00 - 08/11/2025 13:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 13:00 - 08/11/2025 14:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 14:00 - 08/11/2025 15:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 15:00 - 08/11/2025 16:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 16:00 - 08/11/2025 17:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 17:00 - 08/11/2025 18:00","0.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 18:00 - 08/11/2025 19:00","44.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 19:00 - 08/11/2025 20:00","89.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 20:00 - 08/11/2025 21:00","99.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 21:00 - 08/11/2025 22:00","114.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 22:00 - 08/11/2025 23:00","145.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","08/11/2025 23:00 - 09/11/2025 00:00","179.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 00:00 - 08/11/2025 01:00","234.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 01:00 - 08/11/2025 02:00","232.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 02:00 - 08/11/2025 03:00","235.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 03:00 - 08/11/2025 04:00","235.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 04:00 - 08/11/2025 05:00","234.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 05:00 - 08/11/2025 06:00","235.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 06:00 - 08/11/2025 07:00","234.75",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 07:00 - 08/11/2025 08:00","235.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 08:00 - 08/11/2025 09:00","234.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 09:00 - 08/11/2025 10:00","234.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 10:00 - 08/11/2025 11:00","234.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 11:00 - 08/11/2025 12:00","234.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 12:00 - 08/11/2025 13:00","234.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 13:00 - 08/11/2025 14:00","232.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 14:00 - 08/11/2025 15:00","236.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 15:00 - 08/11/2025 16:00","236.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 16:00 - 08/11/2025 17:00","235.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 17:00 - 08/11/2025 18:00","235.00",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 18:00 - 08/11/2025 19:00","234.50",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 19:00 - 08/11/2025 20:00","234.25",""
"08/11/2025 00:00 - 09/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","08/11/2025 20:00 - 08/11/2025 21:00","234.25",""
