"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 10:00 - 03/11/2025 11:00","65.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 11:00 - 03/11/2025 12:00","65.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 12:00 - 03/11/2025 13:00","65.97",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 13:00 - 03/11/2025 14:00","139.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 14:00 - 03/11/2025 15:00","164.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 15:00 - 03/11/2025 16:00","168.63",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 16:00 - 03/11/2025 17:00","168.72",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 17:00 - 03/11/2025 18:00","169.28",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 18:00 - 03/11/2025 19:00","164.07",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 19:00 - 03/11/2025 20:00","164.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 20:00 - 03/11/2025 21:00","158.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 21:00 - 03/11/2025 22:00","67.78",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 22:00 - 03/11/2025 23:00","66.03",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GTHKW Nossener Bruecke","11WD8DRES5X----D","Fossil Gas","11WD8DRES5X----D","03/11/2025 23:00 - 04/11/2025 00:00","66.08",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 00:00 - 03/11/2025 01:00","18.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 01:00 - 03/11/2025 02:00","45.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 02:00 - 03/11/2025 03:00","48.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 03:00 - 03/11/2025 04:00","67.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 04:00 - 03/11/2025 05:00","96.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 05:00 - 03/11/2025 06:00","115.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 06:00 - 03/11/2025 07:00","118.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 07:00 - 03/11/2025 08:00","71.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 08:00 - 03/11/2025 09:00","55.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 09:00 - 03/11/2025 10:00","54.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 10:00 - 03/11/2025 11:00","54.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 11:00 - 03/11/2025 12:00","54.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 12:00 - 03/11/2025 13:00","54.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 13:00 - 03/11/2025 14:00","59.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 14:00 - 03/11/2025 15:00","59.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 15:00 - 03/11/2025 16:00","59.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 16:00 - 03/11/2025 17:00","64.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 17:00 - 03/11/2025 18:00","103.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 18:00 - 03/11/2025 19:00","60.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 19:00 - 03/11/2025 20:00","59.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 20:00 - 03/11/2025 21:00","102.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 21:00 - 03/11/2025 22:00","147.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 22:00 - 03/11/2025 23:00","125.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","GuD Marzahn","11W0-0000-0104-6","Fossil Gas","11W0-0000-0104-6","03/11/2025 23:00 - 04/11/2025 00:00","112.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 00:00 - 03/11/2025 01:00","70.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 01:00 - 03/11/2025 02:00","42.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 02:00 - 03/11/2025 03:00","43.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 03:00 - 03/11/2025 04:00","43.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 04:00 - 03/11/2025 05:00","43.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 05:00 - 03/11/2025 06:00","43.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 06:00 - 03/11/2025 07:00","55.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 07:00 - 03/11/2025 08:00","72.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 08:00 - 03/11/2025 09:00","72.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 09:00 - 03/11/2025 10:00","72.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 10:00 - 03/11/2025 11:00","72.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 11:00 - 03/11/2025 12:00","72.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 12:00 - 03/11/2025 13:00","72.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 13:00 - 03/11/2025 14:00","73.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 14:00 - 03/11/2025 15:00","75.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 15:00 - 03/11/2025 16:00","79.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 16:00 - 03/11/2025 17:00","86.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 17:00 - 03/11/2025 18:00","87.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 18:00 - 03/11/2025 19:00","87.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 19:00 - 03/11/2025 20:00","87.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 20:00 - 03/11/2025 21:00","88.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 21:00 - 03/11/2025 22:00","87.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 22:00 - 03/11/2025 23:00","78.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Klingenberg 1-3","11WD8KLIN5G--13E","Fossil Gas","11WD8KLIN5G--13E","03/11/2025 23:00 - 04/11/2025 00:00","60.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 00:00 - 03/11/2025 01:00","219.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 01:00 - 03/11/2025 02:00","219.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 02:00 - 03/11/2025 03:00","219.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 03:00 - 03/11/2025 04:00","219.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 04:00 - 03/11/2025 05:00","219.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 05:00 - 03/11/2025 06:00","218.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 06:00 - 03/11/2025 07:00","218.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 07:00 - 03/11/2025 08:00","213.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 08:00 - 03/11/2025 09:00","177.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 09:00 - 03/11/2025 10:00","174.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 10:00 - 03/11/2025 11:00","174.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 11:00 - 03/11/2025 12:00","174.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 12:00 - 03/11/2025 13:00","174.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 13:00 - 03/11/2025 14:00","175.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 14:00 - 03/11/2025 15:00","175.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 15:00 - 03/11/2025 16:00","213.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 16:00 - 03/11/2025 17:00","218.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 17:00 - 03/11/2025 18:00","217.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 18:00 - 03/11/2025 19:00","176.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 19:00 - 03/11/2025 20:00","174.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 20:00 - 03/11/2025 21:00","174.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 21:00 - 03/11/2025 22:00","174.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 22:00 - 03/11/2025 23:00","150.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Mitte GUD","11WD8MITT5GGUD-8","Fossil Gas","11WD8MITT5GGUD-8","03/11/2025 23:00 - 04/11/2025 00:00","121.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 00:00 - 03/11/2025 01:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 01:00 - 03/11/2025 02:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 02:00 - 03/11/2025 03:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 03:00 - 03/11/2025 04:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 04:00 - 03/11/2025 05:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 05:00 - 03/11/2025 06:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 06:00 - 03/11/2025 07:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 07:00 - 03/11/2025 08:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 08:00 - 03/11/2025 09:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 09:00 - 03/11/2025 10:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 10:00 - 03/11/2025 11:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 11:00 - 03/11/2025 12:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 12:00 - 03/11/2025 13:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 13:00 - 03/11/2025 14:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 14:00 - 03/11/2025 15:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 15:00 - 03/11/2025 16:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 16:00 - 03/11/2025 17:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 17:00 - 03/11/2025 18:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 18:00 - 03/11/2025 19:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 19:00 - 03/11/2025 20:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 20:00 - 03/11/2025 21:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 21:00 - 03/11/2025 22:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 22:00 - 03/11/2025 23:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Nord GuD Nord","11WD8LEIP5X----6","Fossil Gas","11WD8LEIP5X----6","03/11/2025 23:00 - 04/11/2025 00:00","1.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 00:00 - 03/11/2025 01:00","144.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 01:00 - 03/11/2025 02:00","143.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 02:00 - 03/11/2025 03:00","142.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 03:00 - 03/11/2025 04:00","143.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 04:00 - 03/11/2025 05:00","142.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 05:00 - 03/11/2025 06:00","153.50",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 06:00 - 03/11/2025 07:00","167.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 07:00 - 03/11/2025 08:00","178.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 08:00 - 03/11/2025 09:00","177.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 09:00 - 03/11/2025 10:00","176.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 10:00 - 03/11/2025 11:00","176.25",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 11:00 - 03/11/2025 12:00","176.00",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 12:00 - 03/11/2025 13:00","171.75",""
"03/11/2025 00:00 - 04/11/2025 00:00","","HKW Reuter West Block D","11WD8REUW1C---DD","Fossil Hard coal","11WD8REUW1C---DD","03/11/2025 13:00 - 03/11/2025 14:00","171.75",""
