"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 00:00 - 10/04/2026 01:00","211.00",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 01:00 - 10/04/2026 02:00","196.25",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 02:00 - 10/04/2026 03:00","145.25",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 03:00 - 10/04/2026 04:00","125.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 04:00 - 10/04/2026 05:00","134.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 05:00 - 10/04/2026 06:00","131.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 06:00 - 10/04/2026 07:00","131.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 07:00 - 10/04/2026 08:00","130.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 08:00 - 10/04/2026 09:00","135.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 09:00 - 10/04/2026 10:00","139.25",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 10:00 - 10/04/2026 11:00","116.75",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 11:00 - 10/04/2026 12:00","162.50",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 12:00 - 10/04/2026 13:00","211.00",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 13:00 - 10/04/2026 14:00","211.00",""
"10/04/2026 00:00 - 11/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","10/04/2026 14:00 - 10/04/2026 15:00","211.00",""
