"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 00:00 - 04/04/2026 01:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 01:00 - 04/04/2026 02:00","204.25",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 02:00 - 04/04/2026 03:00","187.25",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 03:00 - 04/04/2026 04:00","187.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 04:00 - 04/04/2026 05:00","187.50",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 05:00 - 04/04/2026 06:00","186.50",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 06:00 - 04/04/2026 07:00","196.25",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 07:00 - 04/04/2026 08:00","192.75",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 08:00 - 04/04/2026 09:00","185.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 09:00 - 04/04/2026 10:00","167.50",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 10:00 - 04/04/2026 11:00","176.50",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 11:00 - 04/04/2026 12:00","194.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 12:00 - 04/04/2026 13:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 13:00 - 04/04/2026 14:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 14:00 - 04/04/2026 15:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 15:00 - 04/04/2026 16:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 16:00 - 04/04/2026 17:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 17:00 - 04/04/2026 18:00","211.00",""
"04/04/2026 00:00 - 05/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","04/04/2026 18:00 - 04/04/2026 19:00","211.00",""
