"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 00:00 - 06/04/2026 01:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 01:00 - 06/04/2026 02:00","207.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 02:00 - 06/04/2026 03:00","204.25",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 03:00 - 06/04/2026 04:00","204.25",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 04:00 - 06/04/2026 05:00","205.25",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 05:00 - 06/04/2026 06:00","199.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 06:00 - 06/04/2026 07:00","200.75",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 07:00 - 06/04/2026 08:00","201.75",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 08:00 - 06/04/2026 09:00","193.50",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 09:00 - 06/04/2026 10:00","202.50",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 10:00 - 06/04/2026 11:00","196.50",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 11:00 - 06/04/2026 12:00","202.50",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 12:00 - 06/04/2026 13:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 13:00 - 06/04/2026 14:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 14:00 - 06/04/2026 15:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 15:00 - 06/04/2026 16:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 16:00 - 06/04/2026 17:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 17:00 - 06/04/2026 18:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 18:00 - 06/04/2026 19:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 19:00 - 06/04/2026 20:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 20:00 - 06/04/2026 21:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 21:00 - 06/04/2026 22:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 22:00 - 06/04/2026 23:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","HAMBORN-5","11WD7BEEC5XHAM5G","Fossil Coal-derived gas","11WD7BEEC5XHAM5G","06/04/2026 23:00 - 07/04/2026 00:00","211.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 00:00 - 06/04/2026 01:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 01:00 - 06/04/2026 02:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 02:00 - 06/04/2026 03:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 03:00 - 06/04/2026 04:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 04:00 - 06/04/2026 05:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 05:00 - 06/04/2026 06:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 06:00 - 06/04/2026 07:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 07:00 - 06/04/2026 08:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 08:00 - 06/04/2026 09:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 09:00 - 06/04/2026 10:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 10:00 - 06/04/2026 11:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 11:00 - 06/04/2026 12:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 12:00 - 06/04/2026 13:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 13:00 - 06/04/2026 14:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 14:00 - 06/04/2026 15:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 15:00 - 06/04/2026 16:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 16:00 - 06/04/2026 17:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 17:00 - 06/04/2026 18:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 18:00 - 06/04/2026 19:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 19:00 - 06/04/2026 20:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 20:00 - 06/04/2026 21:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 21:00 - 06/04/2026 22:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 22:00 - 06/04/2026 23:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/04/2026 23:00 - 07/04/2026 00:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 00:00 - 06/04/2026 01:00","247.44",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 01:00 - 06/04/2026 02:00","363.33",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 02:00 - 06/04/2026 03:00","310.33",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 03:00 - 06/04/2026 04:00","283.20",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 04:00 - 06/04/2026 05:00","281.83",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 05:00 - 06/04/2026 06:00","282.35",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 06:00 - 06/04/2026 07:00","281.77",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 07:00 - 06/04/2026 08:00","285.49",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 08:00 - 06/04/2026 09:00","289.52",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 09:00 - 06/04/2026 10:00","286.75",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 10:00 - 06/04/2026 11:00","283.49",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 11:00 - 06/04/2026 12:00","254.14",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 12:00 - 06/04/2026 13:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 13:00 - 06/04/2026 14:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 14:00 - 06/04/2026 15:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 15:00 - 06/04/2026 16:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 16:00 - 06/04/2026 17:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 17:00 - 06/04/2026 18:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 18:00 - 06/04/2026 19:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 19:00 - 06/04/2026 20:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 20:00 - 06/04/2026 21:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 21:00 - 06/04/2026 22:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 22:00 - 06/04/2026 23:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","BERGKAMEN_A","11WD7BERG1S--A-X","Fossil Hard coal","11WD7BERG1S--A-X","06/04/2026 23:00 - 07/04/2026 00:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 00:00 - 06/04/2026 01:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 01:00 - 06/04/2026 02:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 02:00 - 06/04/2026 03:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 03:00 - 06/04/2026 04:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 04:00 - 06/04/2026 05:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 05:00 - 06/04/2026 06:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 06:00 - 06/04/2026 07:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 07:00 - 06/04/2026 08:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 08:00 - 06/04/2026 09:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 09:00 - 06/04/2026 10:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 10:00 - 06/04/2026 11:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 11:00 - 06/04/2026 12:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 12:00 - 06/04/2026 13:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 13:00 - 06/04/2026 14:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 14:00 - 06/04/2026 15:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 15:00 - 06/04/2026 16:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 16:00 - 06/04/2026 17:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 17:00 - 06/04/2026 18:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 18:00 - 06/04/2026 19:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 19:00 - 06/04/2026 20:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 20:00 - 06/04/2026 21:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 21:00 - 06/04/2026 22:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 22:00 - 06/04/2026 23:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","KMW_KW3","11WD7BISC5GKW3-T","Fossil Gas","11WD7BISC5GKW3-T","06/04/2026 23:00 - 07/04/2026 00:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","DT HKW-Niehl-2","11WD7BOLA5GDTN2T","Fossil Gas","11WD7BOLA5GDTN2T","06/04/2026 00:00 - 06/04/2026 01:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","DT HKW-Niehl-2","11WD7BOLA5GDTN2T","Fossil Gas","11WD7BOLA5GDTN2T","06/04/2026 01:00 - 06/04/2026 02:00","0.00",""
"06/04/2026 00:00 - 07/04/2026 00:00","CTA|DE(Amprion)","DT HKW-Niehl-2","11WD7BOLA5GDTN2T","Fossil Gas","11WD7BOLA5GDTN2T","06/04/2026 02:00 - 06/04/2026 03:00","0.00",""
